dataset,esn,unit,flight_cycle,datetime,operator,depart_icao,destination_icao,hpc_eff_mod,hpc_flow_mod,tra,t2,t24,t30,t50,p2,p15,p30,nf,nc,epr,ps30,phi,nrf,nrc,bpr,farb,htbleed,nf_dmd,pcnfr_dmd,w31,w32
test_FD001,999129,29,116,2018-05-15 03:05:30,FRON,KLAS,KATL,0.0013,0.0001,100,518.67,642.64,1586.37,1405.72,14.62,21.6,554.33,2388.02,9055.07,1.3,47.37,522.04,2388.03,8141.9,8.4069,0.03,391,2388,100,39.1,23.3733
test_FD001,999129,29,117,2018-05-15 07:57:25,FRON,KATL,KPVD,-0.001,0.0005,100,518.67,642.23,1586.71,1398.45,14.62,21.61,553.76,2388.03,9056.2,1.3,47.44,522.3,2388.03,8138.12,8.4488,0.03,392,2388,100,38.89,23.3656
test_FD001,999129,29,118,2018-05-15 11:12:45,FRON,KPVD,KATL,-0.0037,0,100,518.67,642.14,1587.63,1400.31,14.62,21.61,553.94,2388.06,9065.48,1.3,47.5,522.89,2388.04,8142.25,8.418,0.03,392,2388,100,38.85,23.2653
test_FD001,999129,29,119,2018-05-15 14:43:19,FRON,KATL,KLAS,0.0001,-0.0002,100,518.67,642.62,1592.15,1406.42,14.62,21.61,554.41,2388.05,9065.95,1.3,47.41,521.99,2388.1,8143.39,8.4139,0.03,392,2388,100,38.85,23.3235
test_FD001,999129,29,120,2018-05-15 19:54:37,FRON,KLAS,KSLC,-0.0022,-0.0004,100,518.67,642.49,1584.67,1403.25,14.62,21.61,553.74,2388.04,9062.9,1.3,47.3,522.02,2388.02,8147.62,8.3924,0.03,393,2388,100,38.86,23.4674
test_FD001,999129,29,121,2018-05-15 22:11:00,FRON,KSLC,KLAS,0.0011,0.0001,100,518.67,642.47,1580.94,1401.86,14.62,21.61,554.5,2388.06,9060.88,1.3,47.34,521.72,2388.03,8144.2,8.4039,0.03,393,2388,100,38.86,23.431
test_FD001,999129,29,122,2018-05-16 02:02:29,FRON,KLAS,KTPA,0.0052,0.0005,100,518.67,642.59,1584.51,1404.39,14.62,21.61,554.72,2388.04,9061.01,1.3,47.31,521.37,2388.05,8148.39,8.415,0.03,392,2388,100,39,23.3261
test_FD001,999129,29,123,2018-05-16 07:56:32,FRON,KTPA,KPVD,-0.0008,-0.0001,100,518.67,642.51,1590.36,1402.64,14.62,21.61,554.23,2388.06,9059.21,1.3,47.47,521.36,2388.06,8146.94,8.4118,0.03,391,2388,100,38.93,23.3537
test_FD001,999129,29,124,2018-05-16 11:53:44,FRON,KPVD,KTPA,-0.0018,0.0004,100,518.67,642.6,1585.42,1397.29,14.62,21.61,553.47,2388.04,9064.39,1.3,47.2,522.05,2388.03,8138.14,8.4079,0.03,392,2388,100,38.91,23.2672
test_FD001,999129,29,125,2018-05-16 16:03:29,FRON,KTPA,KLAS,-0.001,0.0004,100,518.67,642.24,1589.66,1400.89,14.62,21.61,554.15,2388.03,9067.62,1.3,47.35,521.98,2388.07,8149.18,8.4057,0.03,394,2388,100,39.02,23.3457
test_FD001,999129,29,126,2018-05-16 21:36:37,FRON,KLAS,KAUS,-0.0016,0.0004,100,518.67,642.43,1582.07,1402.91,14.62,21.61,553.74,2388.01,9061,1.3,47.38,521.9,2388.03,8147.63,8.4318,0.03,392,2388,100,39.13,23.254
test_FD001,999129,29,127,2018-05-17 16:03:52,FRON,KTPA,KLAS,0.0034,0.0004,100,518.67,642.6,1590.76,1402.73,14.62,21.61,553.83,2388,9069.17,1.3,47.36,521.64,2388.04,8139.24,8.4122,0.03,393,2388,100,38.95,23.3215
test_FD001,999129,29,128,2018-05-18 18:32:50,FRON,KCMH,KAUS,-0.0043,0,100,518.67,642.86,1592.08,1398.77,14.62,21.61,553.77,2388.02,9062.14,1.3,47.41,521.58,2388.08,8143.27,8.4441,0.03,393,2388,100,39.12,23.2551
test_FD001,999129,29,129,2018-05-20 10:11:03,FRON,KIAD,KLAS,-0.0028,0.0001,100,518.67,642.71,1589.49,1397.93,14.62,21.61,553.99,2387.94,9061.46,1.3,47.4,522.04,2388.08,8138.42,8.4162,0.03,393,2388,100,38.84,23.3612
test_FD001,999129,29,130,2018-05-20 10:11:03,FRON,KIAD,KLAS,0.0052,-0.0005,100,518.67,642.42,1592.21,1398.45,14.62,21.61,553.85,2388.12,9060.83,1.3,47.44,522,2388.03,8147.09,8.4361,0.03,392,2388,100,38.93,23.3833
test_FD001,999129,29,131,2018-05-20 17:47:02,FRON,KLGA,KATL,0.0013,-0.0001,100,518.67,642.85,1589,1403.33,14.62,21.61,554.35,2388.05,9059.85,1.3,47.39,522.12,2388.07,8143.48,8.4241,0.03,393,2388,100,38.88,23.3671
test_FD001,999129,29,132,2018-05-22 17:52:46,FRON,KDCA,KDEN,0.003,0.0003,100,518.67,641.98,1590.33,1403.91,14.62,21.61,554.59,2388.08,9072.83,1.3,47.38,521.73,2388.04,8143.82,8.3901,0.03,391,2388,100,38.97,23.2942
test_FD001,999129,29,133,2018-05-31 17:17:33,FRON,KMCO,KPVD,0.0025,0.0004,100,518.67,642.41,1595.72,1412.185,14.62,21.61,553.41,2388.12,9064.8,1.3,47.45,521.78,2388.06,8141.03,8.4382,0.03,393,2388,100,39,23.3917
test_FD001,999129,29,134,2018-05-31 17:17:33,FRON,KMCO,KPVD,0.0034,0,100,518.67,642.47,1589.98,1396.4,14.62,21.61,554.19,2388.04,9056.73,1.3,47.34,521.75,2388.07,8137.39,8.4291,0.03,393,2388,100,38.95,23.3341
test_FD001,999129,29,135,2018-06-02 17:13:36,FRON,KSAT,KRDU,0.0001,0.0002,100,518.67,642.45,1590.03,1402.34,14.62,21.61,554.11,2387.98,9074.46,1.3,47.55,522.02,2388.04,8147.54,8.395,0.03,394,2388,100,38.94,23.2739
test_FD001,999192,92,1,2017-12-31 23:45:47,FRON,KSAN,KMCO,-0.0006,0.0001,100,518.67,643.17,1592.96,1403.55,14.62,21.61,553.55,2388.13,9039.56,1.3,47.71,521.66,2388.16,8114.99,8.4392,0.03,394,2388,100,38.88,23.2411
test_FD001,999192,92,2,2018-01-01 05:41:15,FRON,KMCO,KLAS,-0.0007,0,100,518.67,642.76,1584.18,1410.0349999999999,14.62,21.61,553.43,2388.1,9040.17,1.3,47.31,521.51,2388.1,8127.21,8.4252,0.03,391,2388,100,38.84,23.327
test_FD001,999192,92,3,2018-01-01 11:36:46,FRON,KLAS,KMEM,0.0006,0.0004,100,518.67,642.15,1591.01,1411.3600000000001,14.62,21.61,552.66,2388.12,9046.4,1.3,47.54,521.45,2388.1,8122.59,8.4467,0.03,392,2388,100,38.94,23.356
test_FD001,999192,92,4,2018-01-01 15:41:35,FRON,KMEM,KLAS,0.0043,0.0001,100,518.67,642.07,1586.03,1409.4,14.62,21.61,553.29,2388.11,9035.03,1.3,47.68,520.95,2388.15,8123.23,8.4426,0.03,392,2388,100,38.81,23.2868
test_FD001,999192,92,5,2018-01-01 20:34:57,FRON,KLAS,KCOS,-0.0055,-0.0002,100,518.67,642.7,1591.79,1407.08,14.62,21.61,552.87,2388.09,9038.6,1.3,47.6,521.21,2388.12,8119.07,8.4568,0.03,393,2388,100,38.79,23.2128
test_FD001,999192,92,6,2018-01-01 22:58:31,FRON,KCOS,KLAS,0.0032,0.0005,100,518.67,642.89,1589.09,1404.07,14.62,21.61,553.41,2388.15,9037.09,1.3,47.71,521.72,2388.13,8124.51,8.4773,0.03,393,2388,100,38.73,23.2997
test_FD001,999192,92,7,2018-01-02 02:40:02,FRON,KLAS,KMCO,-0.0004,0.0003,100,518.67,642.95,1590.79,1405.16,14.62,21.61,553.37,2388.08,9040.35,1.3,47.49,521.52,2388.19,8122.39,8.4347,0.03,393,2388,100,38.82,23.3652
test_FD001,999192,92,8,2018-01-02 09:06:01,FRON,KMCO,KIND,0.0016,0.0003,100,518.67,642.45,1587.12,1408.99,14.62,21.61,553.29,2388.15,9040.33,1.3,47.61,521.89,2388.1,8122.79,8.4635,0.03,393,2388,100,38.95,23.3005
test_FD001,999192,92,9,2018-01-02 12:20:49,FRON,KIND,KLAS,0.0016,-0.0004,100,518.67,642.31,1588.66,1409.23,14.62,21.61,553.96,2388.16,9037.65,1.3,47.52,521.75,2388.12,8122.34,8.4721,0.03,393,2388,100,38.92,23.2729
train_FD001,999052,52,103,2018-03-14 12:55:00,FRON,KDEN,KLAS,0.0008,-0.0004,100,518.67,642.58,1592.66,1411.9099999999999,14.62,21.61,552.52,2388.12,9064,1.3,47.6,521.45,2388.18,8135.42,8.4679,0.03,393,2388,100,38.82,23.1906
train_FD001,999052,52,104,2018-03-14 15:51:58,FRON,KLAS,KBNA,-0.0015,-0.0004,100,518.67,643.19,1594.68,1410.62,14.62,21.61,553.56,2388.1,9068.47,1.3,47.37,520.87,2388.16,8144.5,8.4719,0.03,392,2388,100,38.86,23.3787
train_FD001,999052,52,105,2018-03-14 20:08:26,FRON,KBNA,KMCO,0.0022,-0.0003,100,518.67,642.67,1593.13,1414.435,14.62,21.61,553.6,2388.2,9062.24,1.3,47.55,521.06,2388.15,8138.63,8.4492,0.03,394,2388,100,38.71,23.258
train_FD001,999052,52,106,2018-03-15 05:03:10,FRON,KMCO,KDSM,0.0015,0.0003,100,518.67,642.89,1595.02,1410.51,14.62,21.61,552.16,2388.17,9056.07,1.3,47.63,521.34,2388.14,8138.85,8.4617,0.03,394,2388,100,38.62,23.1748
train_FD001,999052,52,107,2018-03-15 09:04:30,FRON,KDSM,KDEN,-0.0037,-0.0002,100,518.67,642.67,1592.52,1411.385,14.62,21.61,553.08,2388.14,9056.73,1.3,47.81,520.83,2388.08,8144.12,8.4729,0.03,393,2388,100,38.74,23.2311
train_FD001,999052,52,108,2018-03-15 12:04:03,FRON,KDEN,KLAS,-0.002,-0.0003,100,518.67,642.91,1586.34,1410.9,14.62,21.61,552.73,2388.05,9062.84,1.3,47.58,520.79,2388.09,8144.88,8.4286,0.03,394,2388,100,38.79,23.3156
train_FD001,999023,23,82,2018-01-15 11:39:52,FRON,KIAD,KMCO,0.0011,0.0002,100,518.67,642.86,1592.32,1412.31,14.62,21.61,552.5,2388.17,9056.01,1.3,47.49,520.79,2388.18,8136.19,8.4592,0.03,395,2388,100,38.67,23.269
train_FD001,999023,23,83,2018-01-15 11:39:52,FRON,KIAD,KMCO,0.0008,-0.0001,100,518.67,642.92,1590.62,1414.615,14.62,21.61,553.01,2388.12,9044.89,1.3,47.6,520.54,2388.19,8129.26,8.4982,0.03,394,2388,100,38.65,23.2834
train_FD001,999023,23,84,2018-01-15 14:06:00,FRON,KMCO,KCMH,0.0017,-0.0003,100,518.67,643.11,1589.52,1411.205,14.62,21.61,553.03,2388.15,9060.11,1.3,47.55,520.32,2388.17,8134.06,8.4568,0.03,394,2388,100,38.69,23.2224
train_FD001,999023,23,85,2018-01-15 15:05:20,FRON,KMCO,KCMH,-0.0012,0.0004,100,518.67,642.9,1595.64,1416.115,14.62,21.61,553.62,2388.2,9049.1,1.3,47.64,520.97,2388.14,8132.97,8.4647,0.03,391,2388,100,38.48,23.2529
train_FD001,999023,23,86,2018-01-15 17:22:00,FRON,KCMH,KMCO,-0.0024,-0.0002,100,518.67,643.13,1592.83,1412.5549999999998,14.62,21.61,552.65,2388.21,9060.1,1.3,47.71,520.39,2388.2,8132.4,8.4797,0.03,394,2388,100,38.82,23.2799
train_FD001,999023,23,87,2018-01-15 18:22:28,FRON,KCMH,KMCO,-0.0023,0.0002,100,518.67,643.34,1598.27,1413.26,14.62,21.61,552.74,2388.18,9050.4,1.3,47.74,521.14,2388.16,8132.1,8.4341,0.03,395,2388,100,38.75,23.1822
train_FD001,999023,23,88,2018-01-16 05:03:00,FRON,KMCO,KGRR,0.0025,0.0001,100,518.67,643.24,1588.55,1412.455,14.62,21.61,553.81,2388.19,9056.65,1.3,47.76,520.99,2388.18,8127.56,8.4222,0.03,394,2388,100,38.68,23.2659
train_FD001,999023,23,89,2018-01-16 06:02:53,FRON,KMCO,KGRR,-0.0055,0.0002,100,518.67,643.03,1594.63,1412.7150000000001,14.62,21.61,552.66,2388.16,9050.87,1.3,47.84,520.54,2388.14,8130.54,8.4879,0.03,395,2388,100,38.78,23.1621
train_FD001,999023,23,90,2018-01-16 08:55:00,FRON,KGRR,KMCO,-0.0023,-0.0003,100,518.67,642.87,1595.38,1411.5349999999999,14.62,21.61,552.58,2388.19,9047.1,1.3,47.66,520.73,2388.22,8126.85,8.4685,0.03,395,2388,100,38.73,23.2651
train_FD001,999023,23,91,2018-01-16 09:54:24,FRON,KGRR,KMCO,0.0033,-0.0004,100,518.67,642.55,1595.89,1413.315,14.62,21.61,552.05,2388.2,9051.55,1.3,47.75,520.59,2388.17,8125.75,8.4614,0.03,394,2388,100,38.65,23.2851
train_FD001,999023,23,92,2018-01-16 12:36:00,FRON,KMCO,KMEM,0.0013,0.0004,100,518.67,642.9,1597.07,1416.1100000000001,14.62,21.61,552.09,2388.17,9057.76,1.3,47.75,520.24,2388.16,8132.31,8.455,0.03,394,2388,100,38.54,23.1727
train_FD001,999023,23,93,2018-01-16 13:35:57,FRON,KMCO,KMEM,-0.002,0.0004,100,518.67,643.18,1593.42,1414.31,14.62,21.61,552.02,2388.14,9051.39,1.3,47.64,520.5,2388.19,8136.74,8.4823,0.03,394,2388,100,38.51,23.1145
train_FD001,999023,23,94,2018-01-16 16:30:24,FRON,KMEM,KMCO,-0.0023,0.0002,100,518.67,643.45,1596.12,1414.125,14.62,21.61,552,2388.16,9058.33,1.3,47.9,520.5,2388.2,8131.45,8.4778,0.03,395,2388,100,38.67,23.2029
train_FD001,999023,23,95,2018-01-16 18:22:00,FRON,KMCO,KPHX,0.0051,-0.0004,100,518.67,643.69,1600.99,1412.55,14.62,21.61,552.9,2388.15,9051.01,1.3,47.68,520.67,2388.14,8124.82,8.4877,0.03,395,2388,100,38.56,23.1629
train_FD001,999023,23,96,2018-01-16 19:21:45,FRON,KMCO,KPHX,-0.0023,0.0001,100,518.67,642.74,1596.68,1415.665,14.62,21.61,552.41,2388.16,9053.03,1.3,47.92,520.57,2388.22,8132.74,8.4668,0.03,393,2388,100,38.6,23.2084
train_FD001,999023,23,97,2018-01-17 08:36:00,FRON,KPHX,KMCO,-0.0028,0.0002,100,518.67,642.79,1589.93,1411.5149999999999,14.62,21.61,552.76,2388.2,9054.54,1.3,47.72,520.64,2388.17,8133.92,8.486,0.03,394,2388,100,38.62,23.1834
train_FD001,999023,23,98,2018-01-17 09:35:21,FRON,KPHX,KMCO,0.0001,0.0001,100,518.67,643.16,1596.17,1410.865,14.62,21.61,552.38,2388.23,9050.62,1.3,47.77,520.47,2388.2,8129.93,8.4896,0.03,394,2388,100,38.62,23.1722
train_FD001,999023,23,99,2018-01-17 13:37:00,FRON,KMCO,KIND,0.0013,0.0001,100,518.67,643.45,1594.78,1414.205,14.62,21.61,553.03,2388.16,9057.7,1.3,47.96,520.66,2388.19,8128.5,8.5144,0.03,395,2388,100,38.62,23.242
train_FD001,999023,23,100,2018-01-17 14:36:10,FRON,KMCO,KIND,0.0002,0.0004,100,518.67,643,1593.2,1411.375,14.62,21.61,552.13,2388.21,9058.81,1.3,47.87,520.49,2388.18,8129.55,8.4394,0.03,397,2388,100,38.84,23.2398
train_FD001,999023,23,101,2018-01-17 17:32:55,FRON,KIND,KMCO,0.0028,-0.0004,100,518.67,643.3,1600.93,1414.56,14.62,21.61,552.41,2388.16,9052.86,1.3,47.94,521.02,2388.18,8133.11,8.51,0.03,394,2388,100,38.43,23.1726
train_FD001,999023,23,102,2018-01-17 19:50:00,FRON,KMCO,KCVG,0.0026,-0.0002,100,518.67,643.18,1597.69,1413.795,14.62,21.61,551.65,2388.25,9050.79,1.3,47.87,520.22,2388.17,8133.93,8.4864,0.03,395,2388,100,38.64,23.125
train_FD001,999023,23,103,2018-01-17 20:49:34,FRON,KMCO,KCVG,-0.0035,-0.0003,100,518.67,643.43,1594.82,1410.185,14.62,21.61,552.11,2388.14,9060.29,1.3,47.9,520.93,2388.17,8127.31,8.4701,0.03,394,2388,100,38.41,23.2149
train_FD001,999023,23,104,2018-01-18 05:51:00,FRON,KCVG,KMIA,-0.0012,0.0001,100,518.67,643.2,1603.27,1412.155,14.62,21.61,551.95,2388.2,9055.86,1.3,47.77,520.5,2388.25,8132.49,8.4582,0.03,393,2388,100,38.56,23.2728
train_FD001,999023,23,105,2018-01-18 06:51:09,FRON,KCVG,KMIA,-0.0002,0.0001,100,518.67,643.07,1599.03,1415.085,14.62,21.61,552.41,2388.21,9052.9,1.3,48.06,520.61,2388.18,8128.68,8.4649,0.03,393,2388,100,38.66,23.0967
test_FD001,999192,92,10,2018-01-02 17:30:53,FRON,KLAS,KIAH,-0.0023,-0.0001,100,518.67,642.91,1588.76,1400.25,14.62,21.61,553.54,2388.16,9041.4,1.3,47.46,521.71,2388.12,8125.02,8.4689,0.03,393,2388,100,38.91,23.2817
test_FD001,999192,92,11,2018-01-02 21:40:24,FRON,KIAH,KLAS,-0.0006,0.0003,100,518.67,642.46,1594.02,1413.875,14.62,21.61,553.37,2388.08,9038.58,1.3,47.49,521.79,2388.14,8119.27,8.4394,0.03,390,2388,100,38.86,23.3068
test_FD001,999192,92,12,2018-01-03 08:33:49,FRON,KLAS,KAUS,-0.001,-0.0001,100,518.67,643.22,1593.25,1400.5,14.62,21.61,553.73,2388.16,9038.54,1.3,47.62,520.9,2388.12,8126.58,8.4374,0.03,392,2388,100,38.79,23.4243
test_FD001,999192,92,13,2018-01-03 12:03:26,FRON,KAUS,KDEN,-0.0023,0.0001,100,518.67,642.65,1585.51,1405.33,14.62,21.61,553.56,2388.12,9046.89,1.3,47.35,521.29,2388.15,8121.65,8.4668,0.03,392,2388,100,38.75,23.3089
test_FD001,999192,92,14,2018-01-03 16:01:28,FRON,KDEN,KLAS,-0.0026,0,100,518.67,642.84,1590.71,1407.41,14.62,21.61,553.26,2388.1,9044.71,1.3,47.53,521.47,2388.21,8124.55,8.4634,0.03,393,2388,100,38.74,23.2338
test_FD001,999192,92,15,2018-01-03 18:58:37,FRON,KLAS,KDEN,0.0004,-0.0004,100,518.67,642.56,1590.14,1407.49,14.62,21.61,553.15,2388.1,9034.77,1.3,47.54,521.25,2388.09,8122.04,8.4193,0.03,392,2388,100,38.75,23.304
test_FD001,999192,92,16,2018-01-03 21:51:24,FRON,KDEN,KATL,-0.0029,-0.0005,100,518.67,642.85,1588.2,1404.33,14.62,21.61,553.83,2388.15,9042.08,1.3,47.25,521.3,2388.14,8125.31,8.4716,0.03,393,2388,100,38.77,23.2778
test_FD001,999192,92,17,2018-01-05 09:19:00,FRON,KATL,KTTN,-0.0024,0.0002,100,518.67,642.54,1588.06,1408.33,14.62,21.61,553.04,2388.07,9045.16,1.3,47.49,521.3,2388.18,8124.07,8.4567,0.03,393,2388,100,38.86,23.2742
test_FD001,999192,92,18,2018-01-05 10:18:46,FRON,KATL,KTTN,0.0015,-0.0004,100,518.67,642.49,1588.12,1405.54,14.62,21.61,553,2388.18,9034.87,1.3,47.69,521.75,2388.17,8119.07,8.4145,0.03,392,2388,100,38.79,23.2062
test_FD001,999192,92,19,2018-01-05 12:27:00,FRON,KTTN,KTPA,-0.0019,0.0004,100,518.67,642.85,1593.62,1410.2849999999999,14.62,21.61,552.95,2388.16,9041.43,1.3,47.6,521.4,2388.13,8118.95,8.4423,0.03,394,2388,100,38.95,23.2929
test_FD001,999192,92,20,2018-01-05 13:26:55,FRON,KTTN,KTPA,0.0008,-0.0003,100,518.67,642.72,1589.67,1412.2350000000001,14.62,21.61,553.29,2388.11,9036.52,1.3,47.63,521.35,2388.13,8120.44,8.4208,0.03,393,2388,100,38.88,23.1987
test_FD001,999192,92,21,2018-01-05 16:05:00,FRON,KTPA,KTTN,-0.0031,-0.0004,100,518.67,642.95,1592.94,1409.17,14.62,21.61,553.13,2388.18,9040.7,1.3,47.45,521.32,2388.11,8121.64,8.4438,0.03,391,2388,100,38.97,23.3052
test_FD001,999192,92,22,2018-01-05 17:05:12,FRON,KTPA,KTTN,0.0011,-0.0002,100,518.67,642.36,1586.41,1409.86,14.62,21.61,553.13,2388.22,9037.52,1.3,47.53,521.3,2388.06,8122.1,8.4454,0.03,393,2388,100,38.87,23.3522
test_FD001,999119,19,109,2018-01-17 15:10:12,FRON,KMCO,KTTN,-0.0019,0.0005,100,518.67,642.95,1589.58,1409.35,14.62,21.61,554.31,2388,9064.11,1.3,47.26,521.41,2388.01,8142.27,8.4049,0.03,392,2388,100,39.03,23.4457
test_FD001,999119,19,110,2018-01-17 17:13:00,FRON,KTTN,KRSW,-0.0011,-0.0001,100,518.67,642.25,1581.76,1408.63,14.62,21.61,554.12,2388.01,9061.05,1.3,47.16,521.94,2388.06,8142,8.4135,0.03,394,2388,100,38.87,23.3994
test_FD001,999119,19,111,2018-01-17 18:12:27,FRON,KTTN,KRSW,-0.0032,0.0005,100,518.67,642.83,1581.14,1405.74,14.62,21.61,553.59,2388.06,9062.79,1.3,47.39,521.17,2388.04,8140.94,8.4205,0.03,393,2388,100,38.89,23.3378
test_FD001,999119,19,112,2018-01-17 20:52:00,FRON,KRSW,KTTN,-0.0007,-0.0002,100,518.67,641.87,1582.3,1394.93,14.62,21.61,554.42,2388.06,9062.21,1.3,47.45,521.63,2388.01,8141.16,8.4057,0.03,390,2388,100,38.76,23.4153
test_FD001,999119,19,113,2018-01-17 21:51:59,FRON,KRSW,KTTN,0.0015,-0.0001,100,518.67,642.87,1589.53,1400.93,14.62,21.61,553.86,2388.07,9059.92,1.3,47.35,521.7,2388.07,8135.7,8.3887,0.03,391,2388,100,38.87,23.2629
test_FD001,999119,19,114,2018-01-18 05:47:00,FRON,KTTN,KATL,-0.0013,0.0005,100,518.67,642.83,1589.82,1401.9,14.62,21.61,553.74,2388.05,9057.67,1.3,47.21,522.57,2388.06,8140.74,8.4284,0.03,393,2388,100,39,23.3299
test_FD001,999119,19,115,2018-01-18 06:47:04,FRON,KTTN,KATL,0.0025,-0.0004,100,518.67,642.5,1583.01,1402.3,14.62,21.61,553.25,2388.06,9061.52,1.3,47.46,521.75,2388.09,8141.77,8.4326,0.03,393,2388,100,38.95,23.3631
test_FD001,999119,19,116,2018-01-18 09:15:00,FRON,KATL,KTTN,-0.0028,-0.0003,100,518.67,642.62,1589.27,1395.79,14.62,21.61,553.49,2388.07,9053.08,1.3,47.32,521.92,2388.1,8139.76,8.4291,0.03,393,2388,100,38.8,23.3762
test_FD001,999119,19,117,2018-01-18 10:15:16,FRON,KATL,KTTN,0.0027,-0.0003,100,518.67,642.16,1588.91,1397.27,14.62,21.61,554.36,2388.07,9063.14,1.3,47.24,521.77,2388.11,8142.12,8.4034,0.03,394,2388,100,38.95,23.3005
test_FD001,999119,19,118,2018-01-18 12:17:00,FRON,KTTN,KTPA,0.0001,-0.0003,100,518.67,642.36,1583.18,1401.96,14.62,21.61,553.7,2388.12,9059.46,1.3,47.27,522.42,2388.05,8141.1,8.4335,0.03,392,2388,100,38.91,23.3009
test_FD001,999119,19,119,2018-01-18 13:16:42,FRON,KTTN,KTPA,0.0021,-0.0002,100,518.67,642.4,1593.91,1402.75,14.62,21.61,554.28,2388.02,9061.2,1.3,47.47,521.81,2388.05,8144.97,8.4329,0.03,392,2388,100,38.99,23.4837
test_FD001,999119,19,120,2018-01-18 16:11:00,FRON,KTPA,KTTN,0.0005,0.0004,100,518.67,642.51,1581.24,1408.25,14.62,21.61,553.81,2388.03,9056.2,1.3,47.24,521.37,2388.02,8142.79,8.3935,0.03,392,2388,100,38.83,23.4826
test_FD001,999119,19,121,2018-01-18 17:11:15,FRON,KTPA,KTTN,0.001,-0.0002,100,518.67,642.32,1587.38,1405.09,14.62,21.61,554.11,2387.97,9053.06,1.3,47.15,521.87,2388.07,8146.68,8.4019,0.03,392,2388,100,38.81,23.2552
test_FD001,999119,19,122,2018-01-19 04:19:00,FRON,KTTN,KMCO,-0.002,0.0002,100,518.67,641.86,1583.06,1402.96,14.62,21.61,553.96,2388.12,9056.47,1.3,47.22,521.8,2388.02,8139.9,8.421,0.03,393,2388,100,38.93,23.3548
test_FD001,999119,19,123,2018-01-19 05:18:50,FRON,KTTN,KMCO,0.0037,0.0003,100,518.67,642.04,1580.36,1402.16,14.62,21.61,554.36,2388.06,9066.01,1.3,47.25,521.65,2388.02,8141.49,8.417,0.03,391,2388,100,38.96,23.4195
test_FD001,999119,19,124,2018-01-19 07:52:00,FRON,KMCO,KBNA,-0.0004,-0.0002,100,518.67,642.4,1589.91,1406.84,14.62,21.61,553.63,2388.06,9060.4,1.3,47.39,522.25,2388.05,8141.02,8.4541,0.03,393,2388,100,38.93,23.3858
test_FD001,999119,19,125,2018-01-19 08:52:25,FRON,KMCO,KBNA,0.0004,-0.0001,100,518.67,642.85,1589.82,1406.36,14.62,21.61,554.07,2388.11,9055.98,1.3,47.5,521.64,2388.12,8143.12,8.4017,0.03,393,2388,100,38.87,23.4073
train_FD001,999023,23,106,2018-01-18 09:13:00,FRON,KMIA,KCVG,-0.0021,-0.0001,100,518.67,642.97,1594.65,1414.625,14.62,21.61,551.66,2388.19,9053.52,1.3,47.79,520.04,2388.22,8128.28,8.5041,0.03,395,2388,100,38.6,23.1501
train_FD001,999023,23,107,2018-01-18 10:13:10,FRON,KMIA,KCVG,-0.0037,-0.0002,100,518.67,643.01,1594.32,1416.5349999999999,14.62,21.61,552.51,2388.22,9055.63,1.3,47.99,520.87,2388.18,8128.28,8.4866,0.03,395,2388,100,38.52,23.1761
train_FD001,999023,23,108,2018-01-18 13:19:43,FRON,KCVG,KMCO,0.0036,0.0002,100,518.67,643.33,1594.2,1412.855,14.62,21.61,552.2,2388.19,9055.5,1.3,48.01,520.44,2388.19,8124.9,8.4874,0.03,396,2388,100,38.69,23.1258
train_FD001,999014,14,82,2018-01-15 17:24:31,FRON,KLGA,KATL,0.0008,0.0003,100,518.67,642.9,1596.5,1415.335,14.62,21.61,552.25,2388.16,9083.74,1.3,47.75,521.4,2388.12,8152.9,8.4685,0.03,396,2388,100,38.65,23.2326
train_FD001,999014,14,83,2018-01-15 17:40:00,FRON,KMSP,KDEN,0.0028,0.0001,100,518.67,642.9,1596.7,1413.825,14.62,21.61,553.2,2388.12,9083.16,1.3,47.86,520.38,2388.1,8156.99,8.4709,0.03,394,2388,100,38.73,23.2425
train_FD001,999014,14,84,2018-01-15 18:39:58,FRON,KMSP,KDEN,-0.0037,0.0005,100,518.67,643.14,1592.94,1414.2,14.62,21.61,552.45,2388.14,9071.6,1.3,47.86,520.45,2388.12,8152.69,8.4983,0.03,395,2388,100,38.64,23.2578
train_FD001,999014,14,85,2018-01-15 21:02:00,FRON,KDEN,KMCO,-0.0021,0,100,518.67,642.71,1597.39,1411.875,14.62,21.61,552.8,2388.12,9075.27,1.3,47.79,521.51,2388.14,8159.25,8.4703,0.03,395,2388,100,38.56,23.2453
train_FD001,999014,14,86,2018-01-15 22:01:24,FRON,KDEN,KMCO,0.0005,-0.0002,100,518.67,642.49,1597.56,1413.095,14.62,21.61,552.89,2388.13,9093.16,1.3,47.66,520.94,2388.11,8158.57,8.5034,0.03,394,2388,100,38.77,23.2039
train_FD001,999014,14,87,2018-01-16 00:58:00,FRON,KMCO,KDEN,-0.0008,-0.0002,100,518.67,643,1594.04,1414.48,14.62,21.61,552.37,2388.09,9082.4,1.3,47.73,520.74,2388.13,8161.15,8.4521,0.03,395,2388,100,38.6,23.236
train_FD001,999014,14,88,2018-01-16 01:58:04,FRON,KMCO,KDEN,0.002,0.0004,100,518.67,642.73,1591.56,1413.0349999999999,14.62,21.61,552.86,2388.15,9085.1,1.3,47.83,521.64,2388.12,8153.24,8.4564,0.03,394,2388,100,38.7,23.2822
