dataset,esn,unit,flight_cycle,datetime,operator,depart_icao,destination_icao,hpc_eff_mod,hpc_flow_mod,tra,t2,t24,t30,t50,p2,p15,p30,nf,nc,epr,ps30,phi,nrf,nrc,bpr,farb,htbleed,nf_dmd,pcnfr_dmd,w31,w32
train_FD001,999056,56,149,2018-01-18 14:02:28,PGT,LTAC,LTFJ,0.0028,-0.0004,100,518.67,642.82,1587.29,1408.99,14.62,21.61,552.31,2388.1,9064.23,1.3,47.6,520.93,2388.11,8139.44,8.4442,0.03,392,2388,100,38.73,23.347
train_FD001,999056,56,150,2018-01-18 15:38:48,PGT,LTFJ,UKDE,0.002,0.0003,100,518.67,642.91,1591.52,1411.0149999999999,14.62,21.61,552.54,2388.15,9059.14,1.3,47.62,520.71,2388.1,8138.46,8.44,0.03,394,2388,100,38.67,23.2387
train_FD001,999056,56,151,2018-01-18 18:38:21,PGT,UKDE,,-0.0013,-0.0003,100,518.67,642.72,1592.78,1411.3600000000001,14.62,21.61,553.92,2388.09,9066.08,1.3,47.6,521,2388.15,8137.29,8.4189,0.03,394,2388,100,38.68,23.2707
train_FD001,999056,56,152,2018-01-18 19:37:44,PGT,UKDE,LTFJ,0.0003,0.0002,100,518.67,643.37,1591.31,1410.29,14.62,21.61,553.3,2388.12,9064.22,1.3,47.72,521.22,2388.17,8146.47,8.4554,0.03,393,2388,100,38.64,23.2025
train_FD001,999056,56,153,2018-01-18 22:45:23,PGT,LTFJ,LTAC,0.0006,0.0003,100,518.67,642.77,1590.2,1411.4450000000002,14.62,21.61,553.15,2388.11,9064.99,1.3,47.61,521.17,2388.15,8146.95,8.4677,0.03,394,2388,100,38.71,23.2412
train_FD001,999056,56,154,2018-01-19 00:26:07,PGT,LTAC,LTFJ,0.0012,0.0004,100,518.67,643.28,1594.47,1413.2350000000001,14.62,21.61,553.03,2388.08,9069.56,1.3,47.62,520.68,2388.13,8142.2,8.4188,0.03,394,2388,100,38.7,23.1646
train_FD001,999056,56,155,2018-01-19 02:28:41,PGT,LTFJ,EDDS,-0.0008,-0.0004,100,518.67,642.63,1601.2,1412.155,14.62,21.61,553.22,2388.13,9068.1,1.3,47.74,521.08,2388.08,8148.94,8.472,0.03,392,2388,100,38.8,23.3049
train_FD001,999056,56,156,2018-01-19 06:45:46,PGT,EDDS,LTFJ,-0.0013,0.0003,100,518.67,643.05,1591.1,1404.05,14.62,21.61,552.63,2388.12,9057.98,1.3,47.6,521.11,2388.11,8143.2,8.4591,0.03,394,2388,100,38.66,23.2544
train_FD001,999056,56,157,2018-01-19 09:27:24,PGT,LTFJ,,0.0025,0.0003,100,518.67,642.7,1588.57,1411.28,14.62,21.61,553.03,2388.09,9060.44,1.3,47.83,520.92,2388.14,8142.56,8.4277,0.03,395,2388,100,38.8,23.2472
train_FD001,999056,56,158,2018-01-19 10:26:30,PGT,LTFJ,LTAU,0.0048,0.0002,100,518.67,643.1,1585.93,1413.28,14.62,21.61,553,2388.16,9066.47,1.3,47.45,521.25,2388.11,8142.74,8.4431,0.03,393,2388,100,38.79,23.2585
train_FD001,999056,56,159,2018-01-19 12:10:09,PGT,LTAU,LTFJ,0.0019,0.0001,100,518.67,643.01,1595.43,1408.13,14.62,21.61,554,2388.09,9067.65,1.3,47.73,520.59,2388.19,8143.8,8.4205,0.03,392,2388,100,38.95,23.2859
train_FD001,999056,56,160,2018-01-19 14:18:03,PGT,LTFJ,LTFE,0.0006,0.0001,100,518.67,642.34,1597.74,1410.4299999999998,14.62,21.61,552.82,2388.13,9065.37,1.3,47.66,520.99,2388.13,8142.22,8.4661,0.03,395,2388,100,38.73,23.206
train_FD001,999056,56,161,2018-01-19 21:22:00,PGT,LTFE,LTFJ,0.0009,-0.0004,100,518.67,643.22,1588.33,1411.77,14.62,21.61,552.43,2388.13,9065.45,1.3,47.65,521.05,2388.13,8141.27,8.4372,0.03,395,2388,100,38.71,23.2747
test_FD001,999169,69,19,2018-02-04 06:40:58,PGT,EDDM,LTFJ,0.0034,-0.0003,100,518.67,642.51,1594.03,1402.84,14.62,21.61,553.48,2388.06,9045.05,1.3,47.41,521.41,2388.12,8124.09,8.4182,0.03,391,2388,100,38.97,23.2512
test_FD001,999169,69,20,2018-02-04 09:14:45,PGT,LTFJ,LTBJ,0.0033,0.0002,100,518.67,642.62,1596.1,1402.87,14.62,21.61,554.15,2388.2,9037.86,1.3,47.53,521.68,2388.11,8125.36,8.4405,0.03,391,2388,100,39.02,23.3105
test_FD001,999169,69,21,2018-02-04 09:14:45,PGT,LTFJ,,-0.005,0.0005,100,518.67,642.06,1590.38,1406.29,14.62,21.61,553.6,2388.1,9055.44,1.3,47.38,522.17,2388.12,8128.94,8.4564,0.03,392,2388,100,38.8,23.342
test_FD001,999169,69,22,2018-02-04 10:13:50,PGT,LTFJ,LTBJ,-0.0023,0,100,518.67,642.32,1587.1,1410.17,14.62,21.61,553.61,2388.07,9045.42,1.3,47.39,521.16,2388.1,8129.44,8.4072,0.03,394,2388,100,38.88,23.2888
test_FD001,999169,69,23,2018-02-04 11:45:05,PGT,LTBJ,LTFJ,-0.0017,-0.0003,100,518.67,642.75,1593.48,1408.38,14.62,21.61,553.7,2388.14,9049.72,1.3,47.54,521.85,2388.08,8128.05,8.4582,0.03,392,2388,100,38.96,23.3775
test_FD001,999169,69,24,2018-02-04 13:40:44,PGT,LTFJ,BKPR,-0.0027,-0.0004,100,518.67,642.85,1585.54,1403.04,14.62,21.61,552.6,2388.11,9054.01,1.3,47.21,521.25,2388.04,8125.38,8.4159,0.03,391,2388,100,38.82,23.3792
test_FD001,999169,69,25,2018-02-04 21:16:04,PGT,BKPR,LTFJ,0.0043,0.0003,100,518.67,642.14,1593.82,1402.9,14.62,21.61,553.29,2388.03,9049.38,1.3,47.44,522,2388.12,8126.17,8.4638,0.03,393,2388,100,38.97,23.4086
test_FD001,999169,69,26,2018-02-04 23:48:09,PGT,LTFJ,LTCN,0.0029,-0.0001,100,518.67,642.68,1594.18,1401.69,14.62,21.61,553.06,2388.06,9050.24,1.3,47.33,521.72,2388.04,8134.05,8.4626,0.03,391,2388,100,39.04,23.3701
test_FD001,999169,69,27,2018-02-05 01:35:48,PGT,LTCN,LTFJ,0.0029,0.0003,100,518.67,642.37,1591.31,1405.6,14.62,21.61,553.95,2388.11,9043.36,1.3,47.47,521.74,2388.1,8128.9,8.4221,0.03,395,2388,100,38.85,23.2988
test_FD001,999169,69,28,2018-02-05 03:50:29,PGT,LTFJ,LTFH,0.001,0.0003,100,518.67,642.65,1592.88,1402,14.62,21.61,553.71,2388.18,9040.48,1.3,47.4,521.39,2388.11,8127.06,8.4363,0.03,393,2388,100,38.81,23.37
test_FD001,999169,69,29,2018-02-05 05:28:23,PGT,LTFH,LTFJ,-0.002,0,100,518.67,642.95,1588.89,1403.22,14.62,21.61,553.4,2388.1,9053.02,1.3,47.45,521.79,2388.07,8125.24,8.4144,0.03,393,2388,100,38.83,23.4351
test_FD001,999169,69,30,2018-02-05 06:52:19,PGT,LTFJ,,0.003,-0.0001,100,518.67,642.57,1583.63,1408.83,14.62,21.61,553.92,2388.05,9049.41,1.3,47.34,522.25,2388.08,8127.15,8.4024,0.03,392,2388,100,38.79,23.3844
test_FD001,999169,69,31,2018-02-05 07:51:22,PGT,LTFJ,LTFE,0.0016,-0.0004,100,518.67,642.1,1588.78,1409.3,14.62,21.61,553.78,2388.1,9046.34,1.3,47.24,521.72,2388.08,8129.15,8.425,0.03,394,2388,100,38.97,23.3257
test_FD001,999169,69,32,2018-02-05 09:20:55,PGT,LTFE,LTFJ,-0.0025,0.0002,100,518.67,641.97,1584.51,1405.16,14.62,21.61,554.14,2388.06,9048.71,1.3,47.4,521.78,2388.07,8126.2,8.3842,0.03,391,2388,100,38.98,23.364
test_FD001,999169,69,33,2018-02-05 10:30:00,PGT,LTFJ,LTBS,0,0.0005,100,518.67,641.77,1590.79,1401.95,14.62,21.61,554.14,2388.13,9039.99,1.3,47.26,521.56,2388.12,8126.8,8.4264,0.03,394,2388,100,38.88,23.3745
test_FD001,999182,82,11,2018-01-02 08:53:04,PGT,LTFJ,LTAC,-0.0017,0,100,518.67,642.22,1583.94,1403.92,14.62,21.61,553.49,2387.99,9060.26,1.3,47.32,521.91,2388.04,8144.48,8.4071,0.03,392,2388,100,39.01,23.45
test_FD001,999182,82,12,2018-01-02 10:26:43,PGT,LTAC,LTFJ,0.0021,-0.0003,100,518.67,642.3,1585.63,1398.31,14.62,21.61,553.29,2388.08,9062.27,1.3,47.5,522.33,2388.01,8146.76,8.3713,0.03,391,2388,100,39,23.3605
test_FD001,999182,82,13,2018-01-02 12:02:23,PGT,LTFJ,LTAI,0.0012,0,100,518.67,642.24,1586.04,1396.43,14.62,21.61,553.83,2387.94,9058.25,1.3,47.31,522.28,2388.03,8143.91,8.4291,0.03,392,2388,100,39.09,23.3083
test_FD001,999182,82,14,2018-01-02 13:40:47,PGT,LTAI,LTFJ,-0.0004,0.0002,100,518.67,642.67,1585.15,1394.3,14.62,21.61,554.17,2388.06,9066.4,1.3,47.51,521.88,2388.07,8141.65,8.4384,0.03,392,2388,100,38.92,23.4021
test_FD001,999182,82,15,2018-01-03 00:43:21,PGT,LTFJ,LTCG,-0.002,0.0003,100,518.67,642.44,1585.7,1396.24,14.62,21.61,554.23,2387.97,9068.99,1.3,47.34,522.28,2388.03,8141.51,8.4274,0.03,392,2388,100,38.97,23.4118
test_FD001,999182,82,16,2018-01-03 02:38:48,PGT,LTCG,LTAF,0.0003,0.0001,100,518.67,641.97,1585.12,1404.88,14.62,21.61,554.11,2388.07,9059.04,1.3,47.19,521.9,2387.99,8138.33,8.4388,0.03,392,2388,100,39.25,23.2845
test_FD001,999182,82,17,2018-01-03 04:32:45,PGT,LTAF,LTCG,0.0008,0,100,518.67,642.48,1580.66,1398.37,14.62,21.61,553.64,2388.04,9063.76,1.3,47.22,522.13,2388.02,8154.09,8.3958,0.03,392,2388,100,39.12,23.3649
test_FD001,999182,82,18,2018-01-03 06:19:41,PGT,LTCG,LTFJ,0.0009,0.0001,100,518.67,641.92,1585.81,1398.56,14.62,21.61,553.99,2388.01,9067.24,1.3,47.12,522.34,2388.06,8148.46,8.3836,0.03,391,2388,100,38.83,23.4347
test_FD001,999182,82,19,2018-01-03 08:55:30,PGT,LTFJ,LTCJ,0.0022,-0.0002,100,518.67,642.57,1593.54,1399.32,14.62,21.61,553.73,2388.03,9063.62,1.3,47.24,521.8,2388,8140.68,8.3764,0.03,391,2388,100,38.98,23.3544
test_FD001,999182,82,20,2018-01-03 11:08:42,PGT,LTCJ,LTFJ,0.0005,-0.0002,100,518.67,642.49,1592.58,1408.41,14.62,21.61,554.1,2388.01,9066.98,1.3,47.29,522.52,2388.06,8144.49,8.4456,0.03,393,2388,100,38.94,23.4345
test_FD001,999182,82,21,2018-01-03 23:36:41,PGT,LTFJ,LTCB,-0.0005,-0.0004,100,518.67,642.63,1587.99,1398.99,14.62,21.61,554.39,2388.06,9063.92,1.3,47.21,522.55,2388.04,8146.32,8.4494,0.03,391,2388,100,39.03,23.4393
test_FD001,999182,82,22,2018-01-04 01:28:08,PGT,LTCB,LTFJ,0.0012,0.0001,100,518.67,642.23,1587.51,1398.69,14.62,21.6,553.8,2388.05,9060.04,1.3,47.16,521.52,2388,8145.33,8.4258,0.03,392,2388,100,38.96,23.3588
test_FD001,999182,82,23,2018-01-04 03:32:29,PGT,LTFJ,LTAJ,0.0048,-0.0001,100,518.67,642.39,1589.4,1400.53,14.62,21.61,554.16,2388.02,9059.8,1.3,47.32,522.3,2388.04,8149.69,8.4142,0.03,392,2388,100,39.05,23.4088
test_FD001,999182,82,24,2018-01-04 05:39:08,PGT,LTAJ,LTFJ,-0.0008,-0.0001,100,518.67,642.65,1576.82,1405.6,14.62,21.61,553.71,2388.04,9065.32,1.3,47.36,521.98,2388.01,8146.57,8.4236,0.03,391,2388,100,39,23.3362
test_FD001,999182,82,25,2018-01-04 07:58:58,PGT,LTFJ,LTAF,0.001,0.0003,100,518.67,642.03,1583.62,1401.33,14.62,21.61,554.58,2388.02,9066.66,1.3,47.12,522.16,2388.02,8146.9,8.4391,0.03,392,2388,100,39.05,23.3565
train_FD001,999056,56,162,2018-01-19 22:31:42,PGT,LTFE,LTFJ,0.0012,-0.0002,100,518.67,642.59,1595.33,1412.5349999999999,14.62,21.61,553.29,2388.18,9070.21,1.3,47.72,520.96,2388.12,8143.29,8.4505,0.03,391,2388,100,38.75,23.2826
train_FD001,999041,41,136,2018-07-03 01:24:54,PGT,LTFJ,LFPO,-0.0012,-0.0001,100,518.67,642.76,1592.1,1403.18,14.62,21.61,554.19,2388.1,9088.67,1.3,47.74,522.3,2388.06,8167.5,8.4597,0.03,395,2388,100,38.98,23.2808
train_FD001,999041,41,137,2018-07-03 06:08:27,PGT,LFPO,LTFJ,0.0024,-0.0004,100,518.67,642.59,1597.51,1408.85,14.62,21.61,553.67,2388.01,9094.33,1.3,47.7,521.49,2388.08,8163.75,8.4252,0.03,392,2388,100,38.91,23.2811
train_FD001,999041,41,138,2018-07-03 10:50:57,PGT,LTFJ,LTAN,-0.0038,0.0002,100,518.67,642.32,1592.73,1411.5900000000001,14.62,21.61,553.81,2388.08,9082.98,1.3,47.55,521.3,2388.12,8165.81,8.4456,0.03,393,2388,100,38.75,23.2287
train_FD001,999041,41,139,2018-07-03 12:26:41,PGT,LTAN,LTFJ,0,-0.0003,100,518.67,642.61,1593.13,1409.84,14.62,21.61,553.29,2388.02,9082.55,1.3,47.49,521.35,2388.06,8170.65,8.4682,0.03,394,2388,100,38.81,23.2689
train_FD001,999041,41,140,2018-07-03 14:36:20,PGT,LTFJ,EDDB,-0.0038,-0.0002,100,518.67,642.72,1595.89,1409.44,14.62,21.61,553.63,2388.07,9093.64,1.3,47.86,521.47,2388.05,8168.96,8.4334,0.03,393,2388,100,38.9,23.2451
train_FD001,999041,41,141,2018-07-03 20:09:07,PGT,EDDB,LTFJ,0.0018,-0.0002,100,518.67,642.41,1589.33,1407.25,14.62,21.61,553.36,2388.09,9087.74,1.3,47.58,521.02,2388.07,8163.47,8.4697,0.03,392,2388,100,38.71,23.2267
train_FD001,999041,41,142,2018-07-04 01:10:42,PGT,LTFJ,LFPO,-0.0023,-0.0002,100,518.67,643.2,1598.11,1410.27,14.62,21.61,553.86,2388.09,9089.97,1.3,47.65,521.83,2388.09,8164.34,8.4517,0.03,393,2388,100,38.81,23.224
train_FD001,999041,41,143,2018-07-04 06:09:00,PGT,LFPO,LTFJ,-0.0026,-0.0002,100,518.67,642.37,1598.88,1409.36,14.62,21.61,553.9,2388.02,9092.77,1.3,47.61,520.85,2388.03,8165.11,8.4683,0.03,394,2388,100,38.88,23.3096
train_FD001,999041,41,144,2018-07-04 10:17:14,PGT,LTFJ,LTAU,0.0034,0.0003,100,518.67,642.47,1596.59,1411.9850000000001,14.62,21.61,553.14,2388.02,9085.32,1.3,47.65,520.98,2388.07,8167.44,8.4409,0.03,393,2388,100,38.88,23.2296
train_FD001,999041,41,145,2018-07-04 11:52:52,PGT,LTAU,LTFJ,0.0006,-0.0002,100,518.67,642.64,1586.58,1409.72,14.62,21.61,553.3,2388.14,9091.95,1.3,47.47,520.98,2388.07,8161.42,8.4256,0.03,395,2388,100,38.76,23.3594
train_FD001,999041,41,146,2018-07-04 14:43:35,PGT,LTFJ,UKHH,-0.0013,0.0005,100,518.67,643.26,1590.1,1408.81,14.62,21.61,553.32,2388.06,9095.88,1.3,47.41,520.93,2388.11,8168,8.4811,0.03,393,2388,100,38.95,23.3031
train_FD001,999041,41,147,2018-07-04 19:55:08,PGT,UKHH,LTFJ,0.002,0.0001,100,518.67,642.65,1589.84,1410.6399999999999,14.62,21.61,552.83,2388.06,9098.71,1.3,47.47,520.77,2388.1,8164.53,8.4152,0.03,393,2388,100,38.81,23.2936
train_FD001,999041,41,148,2018-07-05 21:52:07,PGT,LTFE,LTFJ,0.0002,0.0002,100,518.67,643.26,1597.34,1411.71,14.62,21.61,553.05,2388.08,9099.19,1.3,47.67,521.38,2388.09,8171.32,8.4293,0.03,395,2388,100,38.73,23.1988
train_FD001,999041,41,149,2018-07-06 01:14:13,PGT,LTFJ,EDDL,0.0013,0.0004,100,518.67,642.96,1594.28,1411.23,14.62,21.61,553.72,2388.09,9098.67,1.3,47.51,521.19,2388.07,8167.74,8.4957,0.03,394,2388,100,38.75,23.2162
train_FD001,999041,41,150,2018-07-06 05:42:20,PGT,EDDL,LTFJ,0.0024,0,100,518.67,643.11,1589.34,1407.76,14.62,21.61,552.67,2388.09,9095.28,1.3,47.78,521.47,2388.01,8175.77,8.4045,0.03,393,2388,100,38.76,23.2066
train_FD001,999041,41,151,2018-07-06 10:35:42,PGT,LTFJ,LTCC,-0.0007,0.0001,100,518.67,643.12,1591.17,1405.76,14.62,21.61,553.4,2388.02,9105.49,1.3,47.48,521.33,2388.1,8173.37,8.4522,0.03,393,2388,100,38.9,23.3059
train_FD001,999041,41,152,2018-07-06 12:50:11,PGT,LTCC,LTFJ,0.0039,0.0001,100,518.67,642.27,1594.37,1412.58,14.62,21.61,552.65,2388.11,9094.36,1.3,47.74,521.36,2388.1,8172.57,8.4662,0.03,393,2388,100,38.72,23.2645
train_FD001,999041,41,153,2018-07-06 15:37:21,PGT,LTFJ,ORER,0.0039,0.0004,100,518.67,642.79,1586.63,1411.52,14.62,21.61,552.99,2388.08,9102.72,1.3,47.54,521.71,2388.06,8166.96,8.44,0.03,394,2388,100,38.65,23.3386
train_FD001,999041,41,154,2018-07-06 19:46:15,PGT,ORER,LTFJ,-0.0038,0.0004,100,518.67,642.95,1585.76,1410.3600000000001,14.62,21.61,553,2388.07,9096.16,1.3,47.7,521.12,2388.05,8174.89,8.4599,0.03,395,2388,100,38.56,23.1265
train_FD001,999041,41,155,2018-07-06 22:40:00,PGT,LTFJ,LTCI,-0.0003,0.0002,100,518.67,642.59,1595.91,1413.47,14.62,21.61,552.66,2388.04,9104.67,1.3,47.6,521.52,2388.02,8177.34,8.4868,0.03,394,2388,100,38.61,23.2915
train_FD001,999041,41,156,2018-07-06 22:49:07,PGT,LTFJ,LTCI,-0.0037,0,100,518.67,642.89,1589.53,1408.97,14.62,21.61,553.7,2388.11,9095.6,1.3,47.71,520.7,2388.09,8173.94,8.4426,0.03,393,2388,100,38.72,23.1792
train_FD001,999041,41,157,2018-07-07 01:13:57,PGT,LTCI,LTFJ,-0.0026,0.0004,100,518.67,643.14,1590.16,1412.095,14.62,21.61,553.38,2388.07,9095.05,1.3,47.72,520.6,2388.08,8170.74,8.4863,0.03,392,2388,100,38.75,23.2574
train_FD001,999041,41,158,2018-07-07 04:31:44,PGT,LTFJ,LTAI,0.0014,-0.0004,100,518.67,642.88,1587.66,1410.345,14.62,21.61,552.81,2388.08,9098.14,1.3,47.78,521.41,2388.11,8169.79,8.4457,0.03,395,2388,100,38.89,23.265
train_FD001,999041,41,159,2018-07-07 06:22:34,PGT,LTAI,LTFJ,-0.0023,-0.0001,100,518.67,643.16,1590.5,1413.375,14.62,21.61,553.16,2388.1,9099.9,1.3,47.49,521.74,2388.06,8170.6,8.4918,0.03,394,2388,100,38.72,23.2674
train_FD001,999041,41,160,2018-07-07 08:11:18,PGT,LTFJ,LTCG,-0.0036,0.0003,100,518.67,642.64,1595.51,1410.975,14.62,21.61,553.64,2388.14,9100.24,1.3,47.82,521.91,2388.08,8175.53,8.4719,0.03,395,2388,100,38.77,23.2302
train_FD001,999041,41,161,2018-07-07 10:10:48,PGT,LTCG,LTFJ,0.0004,0.0002,100,518.67,642.71,1597.78,1413.6599999999999,14.62,21.61,553.35,2388.08,9099.51,1.3,47.55,521.12,2388.07,8176.74,8.4465,0.03,396,2388,100,38.65,23.2573
train_FD001,999041,41,162,2018-07-07 13:59:30,PGT,LTFJ,LTAI,-0.0043,0.0002,100,518.67,642.99,1598.58,1411.575,14.62,21.61,553.84,2388.11,9099.43,1.3,47.77,520.3,2388.11,8178.82,8.4514,0.03,394,2388,100,38.71,23.2068
train_FD001,999020,20,136,2018-01-21 11:38:25,PGT,LTBS,LTFJ,0.0019,0.0001,100,518.67,642.73,1591.78,1411.365,14.62,21.61,553.09,2388.09,9070.42,1.3,47.93,521.07,2388.17,8138.18,8.4519,0.03,393,2388,100,38.65,23.1988
train_FD001,999020,20,137,2018-01-21 13:55:37,PGT,LTFJ,EDDK,-0.0047,-0.0001,100,518.67,642.31,1591.12,1414.0349999999999,14.62,21.61,552.9,2388.14,9063.64,1.3,47.67,521.33,2388.13,8136.97,8.4801,0.03,394,2388,100,38.87,23.2796
test_FD001,999182,82,26,2018-01-04 09:58:10,PGT,LTAF,LTFJ,-0.0001,-0.0003,100,518.67,642.41,1589.92,1396.44,14.62,21.61,553.66,2388.05,9060.64,1.3,47.33,521.47,2388.03,8139.29,8.3877,0.03,392,2388,100,38.95,23.3787
test_FD001,999182,82,27,2018-01-04 12:14:33,PGT,LTFJ,LTAI,-0.0007,0.0005,100,518.67,641.97,1583.66,1402.87,14.62,21.61,554.24,2388,9060.28,1.3,47.41,522.57,2388.05,8148.87,8.4353,0.03,393,2388,100,38.99,23.3983
test_FD001,999182,82,28,2018-01-04 14:02:28,PGT,LTAI,LTFJ,0.0015,-0.0004,100,518.67,642.36,1590.69,1406.41,14.62,21.61,553.74,2388.04,9066.74,1.3,47.38,521.9,2388.03,8147.07,8.3849,0.03,392,2388,100,38.84,23.3111
test_FD001,999182,82,29,2018-01-04 22:09:46,PGT,LTFJ,LTAY,-0.0016,-0.0003,100,518.67,642.68,1586.3,1403.52,14.62,21.61,553.62,2388.07,9058.83,1.3,47.54,522.04,2388.06,8143.25,8.4338,0.03,393,2388,100,38.79,23.3982
test_FD001,999182,82,30,2018-01-04 23:31:08,PGT,LTAY,LTFJ,-0.0026,0,100,518.67,642.3,1588.43,1394.35,14.62,21.61,553.84,2388.03,9058.18,1.3,47.35,521.96,2388.05,8144.84,8.4114,0.03,392,2388,100,38.97,23.4833
test_FD001,999182,82,31,2018-01-05 01:30:44,PGT,LTFJ,LCEN,0.0014,0.0005,100,518.67,642.35,1583.94,1393.64,14.62,21.61,553.65,2388.05,9070.83,1.3,47.22,522.01,2388.03,8144.11,8.3979,0.03,391,2388,100,39.02,23.3477
test_FD001,999182,82,32,2018-01-05 03:33:32,PGT,LCEN,LTFJ,0.0009,-0.0002,100,518.67,642.75,1588,1398.2,14.62,21.61,553.83,2388.03,9060.78,1.3,47.29,521.98,2388.01,8150.81,8.4128,0.03,393,2388,100,38.92,23.4806
test_FD001,999182,82,33,2018-01-05 05:43:16,PGT,LTFJ,LTCB,-0.0016,0.0002,100,518.67,642.27,1591.55,1396.56,14.62,21.61,554.04,2388.07,9069.37,1.3,47.26,522.16,2388.01,8141.9,8.4117,0.03,391,2388,100,39.09,23.3618
test_FD001,999182,82,34,2018-01-05 07:39:23,PGT,LTCB,LTFJ,0.0004,0.0002,100,518.67,642.3,1580.66,1402.33,14.62,21.61,554.07,2388.02,9063.18,1.3,47.37,522,2388.02,8140.89,8.4153,0.03,391,2388,100,39.08,23.3562
test_FD001,999182,82,35,2018-01-05 09:45:00,PGT,LTFJ,LTAC,0.0002,0.0003,100,518.67,642.49,1592.88,1403.83,14.62,21.61,553.7,2388.03,9054.51,1.3,47.38,521.55,2388.07,8147.48,8.4098,0.03,392,2388,100,38.93,23.4095
test_FD001,999182,82,36,2018-01-05 11:06:46,PGT,LTFJ,LTAC,0.0003,0.0003,100,518.67,641.85,1592.22,1403.65,14.62,21.61,553.53,2388.02,9062.88,1.3,47.46,521.84,2388.01,8144.65,8.4045,0.03,393,2388,100,38.96,23.2921
test_FD001,999182,82,37,2018-01-05 12:31:20,PGT,LTAC,LTFJ,-0.0001,0,100,518.67,642.08,1586.28,1409.44,14.62,21.61,554.22,2388.04,9058.44,1.3,47.3,521.48,2388,8151.99,8.3962,0.03,393,2388,100,38.87,23.3215
test_FD001,999183,83,27,2018-01-05 09:41:40,PGT,LTFJ,LTBJ,-0.0012,0.0006,100,518.67,641.81,1588.13,1397.16,14.62,21.61,554.05,2388.06,9057.47,1.3,47.11,522.41,2388.09,8138.11,8.3971,0.03,393,2388,100,38.94,23.4585
test_FD001,999183,83,28,2018-01-05 11:13:19,PGT,LTBJ,LTFJ,0.0033,0.0003,100,518.67,642.13,1586.4,1405.59,14.62,21.61,554.1,2388.09,9054.4,1.3,47.35,521.78,2388,8141.94,8.4202,0.03,392,2388,100,38.85,23.4171
test_FD001,999183,83,29,2018-01-05 12:15:00,PGT,LTFJ,URKK,0.0018,-0.0004,100,518.67,642.38,1587.25,1397.49,14.62,21.61,553.74,2388.09,9060.24,1.3,47.34,522,2388.05,8137.32,8.4137,0.03,391,2388,100,38.72,23.4526
test_FD001,999183,83,30,2018-01-05 13:33:36,PGT,LTFJ,URKK,-0.0012,0.0001,100,518.67,642.28,1580.21,1398.88,14.62,21.61,554.17,2388.06,9056.59,1.3,47.36,522.19,2388.05,8138.46,8.4039,0.03,393,2388,100,38.96,23.4349
test_FD001,999183,83,31,2018-01-05 16:50:00,PGT,URKK,LTFJ,-0.0004,-0.0001,100,518.67,642.07,1588.36,1403.09,14.62,21.61,553.77,2388.05,9056.17,1.3,47.41,521.75,2388.05,8142.31,8.4467,0.03,394,2388,100,38.89,23.3097
test_FD001,999183,83,32,2018-01-05 18:24:08,PGT,URKK,LTFJ,-0.0016,-0.0001,100,518.67,642.66,1584.88,1405.64,14.62,21.61,553.45,2388.03,9058.54,1.3,47.33,521.6,2388.05,8140.73,8.4113,0.03,393,2388,100,38.96,23.3383
test_FD001,999183,83,33,2018-01-05 21:55:00,PGT,LTFJ,LTAN,0.0015,-0.0002,100,518.67,642.07,1591.04,1404.93,14.62,21.61,553.99,2388.06,9056.19,1.3,47.39,521.87,2388.04,8138.55,8.3937,0.03,394,2388,100,38.85,23.3515
test_FD001,999183,83,34,2018-01-05 23:16:00,PGT,LTFJ,LTAN,0.0025,0.0005,100,518.67,642.42,1589.09,1407.13,14.62,21.61,554.16,2388.03,9060.29,1.3,47.24,522.35,2388.01,8137.43,8.4097,0.03,393,2388,100,38.93,23.3339
test_FD001,999183,83,35,2018-01-06 00:48:01,PGT,LTAN,LTFJ,0.0042,0.0005,100,518.67,642.45,1578.08,1397.44,14.62,21.61,554.15,2388.06,9056.31,1.3,47.19,521.9,2388.08,8140.54,8.4098,0.03,391,2388,100,39.05,23.4718
test_FD001,999183,83,36,2018-01-06 02:43:57,PGT,LTFJ,LIME,-0.0001,0.0002,100,518.67,641.79,1592.69,1403.81,14.62,21.61,554.15,2388.03,9061.01,1.3,47.41,521.78,2388.09,8137.7,8.4255,0.03,392,2388,100,38.91,23.3602
test_FD001,999183,83,37,2018-01-06 06:24:13,PGT,LIME,LTFJ,0.0008,0.0003,100,518.67,641.91,1586.43,1404.87,14.62,21.61,553.46,2388.07,9057,1.3,47.48,521.93,2388.02,8140.37,8.4541,0.03,392,2388,100,39.01,23.4621
test_FD001,999183,83,38,2018-01-06 10:05:15,PGT,LTFJ,LTAC,0.0006,0.0001,100,518.67,642.65,1591.4,1403.33,14.62,21.61,553.93,2388.09,9057.1,1.3,47.26,521.55,2388.01,8141.86,8.4367,0.03,391,2388,100,39.02,23.268
test_FD001,999183,83,39,2018-01-06 11:33:15,PGT,LTAC,LTFJ,0.0021,0,100,518.67,642.65,1582.61,1404.21,14.62,21.61,553.89,2388.06,9054.25,1.3,47.21,521.76,2388,8140.03,8.3886,0.03,392,2388,100,38.9,23.3345
