esn,pn,sn,desc,vstream
999090,44321P02,3540763681,blade,machined_airfoils
999090,44321P02,2379247026,blade,machined_airfoils
999090,44321P02,591216995,blade,machined_airfoils
999090,44321P02,7626512629,blade,machined_airfoils
999090,44321P02,9182609964,blade,machined_airfoils
999090,44321P02,746853320,blade,machined_airfoils
999090,44321P02,8015642941,blade,machined_airfoils
999090,44321P02,1490580447,blade,machined_airfoils
999090,44321P02,1650503832,blade,machined_airfoils
999090,44321P02,3412390941,blade,machined_airfoils
999090,44321P02,8256669103,blade,machined_airfoils
999090,44321P02,3744503309,blade,machined_airfoils
999090,44321P02,2525677829,blade,machined_airfoils
999090,65421P11,1893237697,disk,rotating_parts
999159,54321P01,6540918159,shroud,cmc
999159,54321P01,165044508,shroud,cmc
999159,54321P01,5912895938,shroud,cmc
999159,54321P01,4544512214,shroud,cmc
999159,54321P01,142480260,shroud,cmc
999159,54321P01,6677060758,shroud,cmc
999159,54321P01,6700460660,shroud,cmc
999159,54321P01,2149928788,shroud,cmc
999159,54321P01,2675536212,shroud,cmc
999159,54321P01,3905608699,shroud,cmc
999159,54321P01,9699140542,shroud,cmc
999159,54321P01,5890743201,shroud,cmc
999159,54321P01,5546498402,shroud,cmc
999159,54321P01,4009534344,shroud,cmc
999159,54321P01,1887416439,shroud,cmc
999159,54321P01,2148747208,shroud,cmc
999159,54321P01,7732365908,shroud,cmc
999159,54321P01,8105199095,shroud,cmc
999159,54321P01,1682646124,shroud,cmc
999159,54321P01,6122110082,shroud,cmc
999159,54321P01,1843594728,shroud,cmc
999159,54321P01,9631944633,shroud,cmc
999159,54321P01,96386298,shroud,cmc
999159,54321P01,8374701246,shroud,cmc
999159,54321P01,4494879960,shroud,cmc
999159,54321P01,753736612,shroud,cmc
999159,54321P01,3099042292,shroud,cmc
999159,54321P01,6068633850,shroud,cmc
999159,54321P01,7504116074,shroud,cmc
999159,54321P01,5286395916,shroud,cmc
999159,54321P01,692020589,shroud,cmc
999159,54321P01,2986714995,shroud,cmc
999159,54321P01,3815151997,shroud,cmc
999159,54321P01,7081234070,shroud,cmc
999159,54321P01,4668479642,shroud,cmc
999159,54321P01,6966110979,shroud,cmc
999159,54321P01,7128550446,shroud,cmc
999159,54321P01,9573450324,shroud,cmc
999159,54321P01,5873045370,shroud,cmc
999159,54321P01,718054489,shroud,cmc
999159,54321P01,7957354159,shroud,cmc
999159,54321P01,1164549457,shroud,cmc
999159,54321P01,8753563152,shroud,cmc
999159,54321P01,1990332685,shroud,cmc
999159,54321P01,2329498769,shroud,cmc
999159,54321P01,2882665920,shroud,cmc
999159,54321P01,8245082493,shroud,cmc
999159,54321P01,5163831083,shroud,cmc
999159,54321P01,357359703,shroud,cmc
999159,54321P01,9607979625,shroud,cmc
999159,54321P01,6245532730,shroud,cmc
999159,54321P01,1915313444,shroud,cmc
999159,54321P01,7524621029,shroud,cmc
999159,54321P01,6350046417,shroud,cmc
999159,54321P01,8213449478,shroud,cmc
999159,54321P01,7981949910,shroud,cmc
999159,54321P01,6286547476,shroud,cmc
999159,54321P01,895213595,shroud,cmc
999159,54321P01,5238905995,shroud,cmc
999159,54321P01,5192927438,shroud,cmc
999159,44321P02,9591265332,blade,machined_airfoils
999159,44321P02,7750551022,blade,machined_airfoils
999159,44321P02,2872707835,blade,machined_airfoils
999159,44321P02,1349633368,blade,machined_airfoils
999159,44321P02,7316660727,blade,machined_airfoils
999159,44321P02,8378000989,blade,machined_airfoils
999159,44321P02,5173614658,blade,machined_airfoils
999159,44321P02,1265494267,blade,machined_airfoils
999159,44321P02,2360514136,blade,machined_airfoils
999159,44321P02,1009272759,blade,machined_airfoils
999159,44321P02,7934850767,blade,machined_airfoils
999159,44321P02,6988851327,blade,machined_airfoils
999159,44321P02,8875482703,blade,machined_airfoils
999159,44321P02,5868856052,blade,machined_airfoils
999159,44321P02,7191703438,blade,machined_airfoils
999159,44321P02,5479309267,blade,machined_airfoils
999159,44321P02,337252934,blade,machined_airfoils
999159,44321P02,9228743631,blade,machined_airfoils
999159,44321P02,2990904550,blade,machined_airfoils
999159,44321P02,7928384085,blade,machined_airfoils
999159,44321P02,3244466681,blade,machined_airfoils
999159,44321P02,8543363906,blade,machined_airfoils
999159,44321P02,8646430914,blade,machined_airfoils
999159,44321P02,7155885082,blade,machined_airfoils
999159,44321P02,4968796118,blade,machined_airfoils
999159,44321P02,7671948649,blade,machined_airfoils
999159,44321P02,2739267085,blade,machined_airfoils
999159,44321P02,9166732449,blade,machined_airfoils
999159,44321P02,4416962441,blade,machined_airfoils
999159,44321P02,1669218015,blade,machined_airfoils
999159,44321P02,9175044216,blade,machined_airfoils
999159,44321P02,9195198583,blade,machined_airfoils
999159,44321P02,9816174699,blade,machined_airfoils
999079,54321P01,8324433137,shroud,cmc
999079,54321P01,6914687416,shroud,cmc
999079,54321P01,7527682948,shroud,cmc
999079,54321P01,6686706231,shroud,cmc
999079,54321P01,1690037299,shroud,cmc
999079,54321P01,2855395603,shroud,cmc
999079,54321P01,3754520576,shroud,cmc
999079,54321P01,4206477100,shroud,cmc
999079,54321P01,4486063714,shroud,cmc
999079,44321P02,4066027981,blade,machined_airfoils
999079,44321P02,3081519775,blade,machined_airfoils
999079,44321P02,8702735973,blade,machined_airfoils
999079,44321P02,1929953541,blade,machined_airfoils
999079,44321P02,3981665464,blade,machined_airfoils
999079,44321P02,6985752343,blade,machined_airfoils
999079,44321P02,9119401624,blade,machined_airfoils
999079,44321P02,7614614888,blade,machined_airfoils
999079,44321P02,3711985772,blade,machined_airfoils
999079,44321P02,2999993312,blade,machined_airfoils
999096,54321P01,5845586982,shroud,cmc
999079,44321P02,8902089639,blade,machined_airfoils
999079,44321P02,7635743058,blade,machined_airfoils
999079,44321P02,3164762079,blade,machined_airfoils
999079,44321P02,5152410543,blade,machined_airfoils
999079,44321P02,8308114161,blade,machined_airfoils
999079,44321P02,1978278920,blade,machined_airfoils
999079,44321P02,6804692744,blade,machined_airfoils
999079,44321P02,3146924597,blade,machined_airfoils
999079,44321P02,8614340117,blade,machined_airfoils
999079,44321P02,9242550849,blade,machined_airfoils
999079,44321P02,2722959527,blade,machined_airfoils
999079,44321P02,5617805936,blade,machined_airfoils
999079,44321P02,8948536888,blade,machined_airfoils
999079,44321P02,8479259049,blade,machined_airfoils
999079,44321P02,5693435874,blade,machined_airfoils
999079,44321P02,2147156963,blade,machined_airfoils
999079,44321P02,6045835147,blade,machined_airfoils
999079,44321P02,408035593,blade,machined_airfoils
999079,44321P02,6405169127,blade,machined_airfoils
999079,44321P02,6293452101,blade,machined_airfoils
999079,44321P02,1283305106,blade,machined_airfoils
999079,44321P02,4517775421,blade,machined_airfoils
999079,44321P02,5583587844,blade,machined_airfoils
999079,44321P02,1482013849,blade,machined_airfoils
999079,44321P02,1610816443,blade,machined_airfoils
999079,44321P02,2438385668,blade,machined_airfoils
999079,44321P02,716203909,blade,machined_airfoils
999079,44321P02,3248680521,blade,machined_airfoils
999079,44321P02,257519960,blade,machined_airfoils
999079,44321P02,2651896090,blade,machined_airfoils
999079,65421P11,3634590290,disk,rotating_parts
999097,54321P01,3234705265,shroud,cmc
999097,54321P01,213784697,shroud,cmc
999097,54321P01,7424485097,shroud,cmc
999097,54321P01,6025540377,shroud,cmc
999097,54321P01,7730498683,shroud,cmc
999097,54321P01,3313176744,shroud,cmc
999097,54321P01,6397757505,shroud,cmc
999097,54321P01,3632182557,shroud,cmc
999097,54321P01,9198033503,shroud,cmc
999097,54321P01,5110253260,shroud,cmc
999097,54321P01,3656340693,shroud,cmc
999097,54321P01,5870171133,shroud,cmc
999097,54321P01,9685402615,shroud,cmc
999097,54321P01,6369795240,shroud,cmc
999097,54321P01,1734827284,shroud,cmc
999097,54321P01,1529548185,shroud,cmc
999097,54321P01,5434133762,shroud,cmc
999097,54321P01,2873792389,shroud,cmc
999097,54321P01,9516328176,shroud,cmc
999097,54321P01,65969951,shroud,cmc
999097,54321P01,7867681231,shroud,cmc
999097,54321P01,9283097632,shroud,cmc
999097,54321P01,5844566383,shroud,cmc
999097,54321P01,7265692690,shroud,cmc
999097,54321P01,4889268687,shroud,cmc
999097,54321P01,4970239565,shroud,cmc
999097,54321P01,3591311737,shroud,cmc
999097,54321P01,9995956139,shroud,cmc
999097,54321P01,2504574339,shroud,cmc
999097,54321P01,2083806982,shroud,cmc
999097,54321P01,7119359941,shroud,cmc
999097,54321P01,5629855243,shroud,cmc
999097,54321P01,747661442,shroud,cmc
999097,54321P01,2805974933,shroud,cmc
999097,54321P01,6300212700,shroud,cmc
999097,54321P01,1810817924,shroud,cmc
999097,54321P01,5147562914,shroud,cmc
999097,54321P01,4461072251,shroud,cmc
999097,54321P01,1703082685,shroud,cmc
999097,54321P01,9059223962,shroud,cmc
999097,54321P01,1152390193,shroud,cmc
999097,54321P01,1655788199,shroud,cmc
999097,54321P01,2428402527,shroud,cmc
999097,54321P01,977794525,shroud,cmc
999097,54321P01,9739259228,shroud,cmc
999097,54321P01,9739731842,shroud,cmc
999097,54321P01,1678360271,shroud,cmc
999097,54321P01,4266572837,shroud,cmc
999097,54321P01,4062353621,shroud,cmc
999097,54321P01,4102122360,shroud,cmc
999097,54321P01,4001196898,shroud,cmc
999097,54321P01,560129656,shroud,cmc
999097,54321P01,8826036302,shroud,cmc
999097,54321P01,2354531643,shroud,cmc
999097,54321P01,868422763,shroud,cmc
999097,54321P01,4596166854,shroud,cmc
999097,54321P01,5103535786,shroud,cmc
999097,54321P01,5191317682,shroud,cmc
999097,54321P01,9150992073,shroud,cmc
999097,54321P01,8684395613,shroud,cmc
999097,44321P02,8769022780,blade,machined_airfoils
999097,44321P02,9122541559,blade,machined_airfoils
999097,44321P02,4116087964,blade,machined_airfoils
999097,44321P02,4738067573,blade,machined_airfoils
999097,44321P02,8100655213,blade,machined_airfoils
999097,44321P02,5055340884,blade,machined_airfoils
999097,44321P02,2144114933,blade,machined_airfoils
999097,44321P02,3409058186,blade,machined_airfoils
999097,44321P02,5771442737,blade,machined_airfoils
999097,44321P02,7082860857,blade,machined_airfoils
999097,44321P02,1875338664,blade,machined_airfoils
999097,44321P02,8469751995,blade,machined_airfoils
999097,44321P02,3821448890,blade,machined_airfoils
999097,44321P02,4670275468,blade,machined_airfoils
999097,44321P02,3127017880,blade,machined_airfoils
999097,44321P02,8181283775,blade,machined_airfoils
999097,44321P02,1636252344,blade,machined_airfoils
999097,44321P02,9367960455,blade,machined_airfoils
999097,44321P02,7459699594,blade,machined_airfoils
999097,44321P02,9646497525,blade,machined_airfoils
999097,44321P02,1897979828,blade,machined_airfoils
999097,44321P02,5968200659,blade,machined_airfoils
999097,44321P02,1560726556,blade,machined_airfoils
999097,44321P02,1006389736,blade,machined_airfoils
999097,44321P02,7890772630,blade,machined_airfoils
999097,44321P02,3461540849,blade,machined_airfoils
999097,44321P02,8750275209,blade,machined_airfoils
999097,44321P02,1913360614,blade,machined_airfoils
999097,44321P02,3101074220,blade,machined_airfoils
999097,44321P02,5166036138,blade,machined_airfoils
999097,44321P02,6364687355,blade,machined_airfoils
999097,44321P02,2445277263,blade,machined_airfoils
999097,44321P02,7671810039,blade,machined_airfoils
999078,54321P01,7332748922,shroud,cmc
999078,54321P01,9519099237,shroud,cmc
999078,54321P01,3492170996,shroud,cmc
999078,54321P01,9197000295,shroud,cmc
999078,54321P01,6892828836,shroud,cmc
999078,54321P01,4914224745,shroud,cmc
999078,54321P01,5744248415,shroud,cmc
999078,54321P01,3610555537,shroud,cmc
999078,54321P01,1885181213,shroud,cmc
999078,44321P02,2503224569,blade,machined_airfoils
999078,44321P02,1721699953,blade,machined_airfoils
999078,44321P02,3246397813,blade,machined_airfoils
999078,44321P02,7890823335,blade,machined_airfoils
999078,44321P02,9272514753,blade,machined_airfoils
999078,44321P02,9662768339,blade,machined_airfoils
999078,44321P02,6606535601,blade,machined_airfoils
999078,44321P02,9693873658,blade,machined_airfoils
999078,44321P02,2358013484,blade,machined_airfoils
999078,44321P02,8468110909,blade,machined_airfoils
999078,44321P02,8834781206,blade,machined_airfoils
999078,44321P02,8853720687,blade,machined_airfoils
999078,44321P02,1029025404,blade,machined_airfoils
999078,44321P02,7934118799,blade,machined_airfoils
999078,44321P02,8214885289,blade,machined_airfoils
999078,44321P02,6091140697,blade,machined_airfoils
999078,44321P02,149669068,blade,machined_airfoils
999078,44321P02,9855005116,blade,machined_airfoils
999078,44321P02,348685181,blade,machined_airfoils
999078,44321P02,5898447756,blade,machined_airfoils
999078,44321P02,574645978,blade,machined_airfoils
999078,44321P02,9165084694,blade,machined_airfoils
999078,44321P02,990509080,blade,machined_airfoils
999078,44321P02,3226394344,blade,machined_airfoils
999078,44321P02,591494670,blade,machined_airfoils
999078,44321P02,3330966269,blade,machined_airfoils
999078,44321P02,4837619083,blade,machined_airfoils
999078,44321P02,2886691766,blade,machined_airfoils
999078,44321P02,1435969601,blade,machined_airfoils
999078,44321P02,3654439912,blade,machined_airfoils
999078,44321P02,3310450286,blade,machined_airfoils
999078,44321P02,6770073143,blade,machined_airfoils
999078,44321P02,2783710418,blade,machined_airfoils
999078,44321P02,5991973727,blade,machined_airfoils
999078,44321P02,8590078631,blade,machined_airfoils
999078,44321P02,5195493456,blade,machined_airfoils
999078,44321P02,4513939376,blade,machined_airfoils
999078,44321P02,9594598293,blade,machined_airfoils
999078,44321P02,1477618149,blade,machined_airfoils
999078,44321P02,8793156533,blade,machined_airfoils
999078,65421P11,2007359286,disk,rotating_parts
999096,54321P01,817840412,shroud,cmc
999096,54321P01,8753876131,shroud,cmc
999096,54321P01,5659031037,shroud,cmc
999096,54321P01,1240983750,shroud,cmc
999096,54321P01,3381922513,shroud,cmc
999096,54321P01,2721504802,shroud,cmc
999096,54321P01,2025132513,shroud,cmc
999096,54321P01,5201694892,shroud,cmc
999096,54321P01,5555363925,shroud,cmc
999096,54321P01,8685979130,shroud,cmc
999096,54321P01,2437945641,shroud,cmc
999096,54321P01,8347527593,shroud,cmc
999096,54321P01,6481798641,shroud,cmc
999096,54321P01,2805239870,shroud,cmc
999096,54321P01,5902871131,shroud,cmc
999096,54321P01,2732679596,shroud,cmc
999096,54321P01,4774565499,shroud,cmc
999096,54321P01,5359603908,shroud,cmc
999096,54321P01,3443789470,shroud,cmc
999096,54321P01,5971351927,shroud,cmc
999096,54321P01,2668678031,shroud,cmc
999096,54321P01,1717598349,shroud,cmc
999096,54321P01,8657864871,shroud,cmc
999096,54321P01,2235016578,shroud,cmc
999096,54321P01,7716898422,shroud,cmc
999096,54321P01,1764017759,shroud,cmc
999096,54321P01,1628593203,shroud,cmc
999096,54321P01,7875034777,shroud,cmc
999096,54321P01,7422910088,shroud,cmc
999096,54321P01,324037889,shroud,cmc
999096,54321P01,4205717576,shroud,cmc
999096,54321P01,8276084352,shroud,cmc
999096,54321P01,2582349878,shroud,cmc
999096,54321P01,2919719580,shroud,cmc
999096,54321P01,553686662,shroud,cmc
999096,54321P01,7464266588,shroud,cmc
999096,54321P01,2498230224,shroud,cmc
999096,54321P01,2868479765,shroud,cmc
999096,54321P01,9666938559,shroud,cmc
999096,54321P01,1778477802,shroud,cmc
999096,54321P01,209125053,shroud,cmc
999096,54321P01,646293557,shroud,cmc
999096,54321P01,8644270128,shroud,cmc
999096,54321P01,6117417229,shroud,cmc
999096,54321P01,6452161266,shroud,cmc
999096,54321P01,2913495577,shroud,cmc
999096,54321P01,8906674783,shroud,cmc
999096,54321P01,1771423233,shroud,cmc
999096,54321P01,5886273337,shroud,cmc
999096,54321P01,7461901867,shroud,cmc
999096,54321P01,6178256797,shroud,cmc
999096,54321P01,8423092315,shroud,cmc
999096,54321P01,4357554324,shroud,cmc
999096,54321P01,7950351625,shroud,cmc
999096,54321P01,4813804552,shroud,cmc
999096,54321P01,4556650680,shroud,cmc
999096,54321P01,9106918891,shroud,cmc
999096,54321P01,2325432873,shroud,cmc
999096,54321P01,7378290072,shroud,cmc
999096,44321P02,5363032575,blade,machined_airfoils
999096,44321P02,3613396340,blade,machined_airfoils
999096,44321P02,7630796076,blade,machined_airfoils
999096,44321P02,1994122854,blade,machined_airfoils
999096,44321P02,9520624779,blade,machined_airfoils
999096,44321P02,3252772609,blade,machined_airfoils
999096,44321P02,2182760266,blade,machined_airfoils
999096,44321P02,1422759774,blade,machined_airfoils
999096,44321P02,7717926058,blade,machined_airfoils
999096,44321P02,3306010997,blade,machined_airfoils
999096,44321P02,4886086294,blade,machined_airfoils
999096,44321P02,311014203,blade,machined_airfoils
999096,44321P02,4825963602,blade,machined_airfoils
999096,44321P02,6464039376,blade,machined_airfoils
999096,44321P02,4869959568,blade,machined_airfoils
999096,44321P02,7319555250,blade,machined_airfoils
999096,44321P02,5367252682,blade,machined_airfoils
999096,44321P02,1247978367,blade,machined_airfoils
999096,44321P02,1738872927,blade,machined_airfoils
999096,44321P02,2477065973,blade,machined_airfoils
999096,44321P02,6689952473,blade,machined_airfoils
999096,44321P02,1991976251,blade,machined_airfoils
999096,44321P02,7996763339,blade,machined_airfoils
999096,44321P02,6019936913,blade,machined_airfoils
999096,44321P02,3785233524,blade,machined_airfoils
999096,44321P02,5595602245,blade,machined_airfoils
999096,44321P02,5230666684,blade,machined_airfoils
999096,44321P02,3447414804,blade,machined_airfoils
999096,44321P02,5284302715,blade,machined_airfoils
999096,44321P02,7994141991,blade,machined_airfoils
999096,44321P02,7943548700,blade,machined_airfoils
999096,44321P02,8072900691,blade,machined_airfoils
999096,44321P02,1008951414,blade,machined_airfoils
999095,54321P01,8890415614,shroud,cmc
999095,54321P01,8313482490,shroud,cmc
999095,54321P01,2860657273,shroud,cmc
999095,54321P01,5357055072,shroud,cmc
999095,54321P01,7230820843,shroud,cmc
999095,54321P01,5414855032,shroud,cmc
999095,54321P01,4525632493,shroud,cmc
999095,54321P01,7441914499,shroud,cmc
999095,54321P01,1127863026,shroud,cmc
999095,44321P02,2400809196,blade,machined_airfoils
999095,44321P02,5789140736,blade,machined_airfoils
999095,44321P02,9287877428,blade,machined_airfoils
999095,44321P02,6146153026,blade,machined_airfoils
999095,44321P02,1112327808,blade,machined_airfoils
999095,44321P02,1461148506,blade,machined_airfoils
999095,44321P02,4584544493,blade,machined_airfoils
999095,44321P02,5655389026,blade,machined_airfoils
999095,44321P02,7694643303,blade,machined_airfoils
999095,44321P02,8031789289,blade,machined_airfoils
999095,44321P02,9838714914,blade,machined_airfoils
999095,44321P02,4248058761,blade,machined_airfoils
999095,44321P02,6441372855,blade,machined_airfoils
999095,44321P02,1212382844,blade,machined_airfoils
999095,44321P02,4190445368,blade,machined_airfoils
999095,44321P02,4257884811,blade,machined_airfoils
999095,44321P02,8685430223,blade,machined_airfoils
999095,44321P02,9816798359,blade,machined_airfoils
999095,44321P02,1740166822,blade,machined_airfoils
999095,44321P02,8134122932,blade,machined_airfoils
999095,44321P02,5510751637,blade,machined_airfoils
999095,44321P02,1160682429,blade,machined_airfoils
999095,44321P02,8067885043,blade,machined_airfoils
999095,44321P02,5817640304,blade,machined_airfoils
999095,44321P02,2287468246,blade,machined_airfoils
999095,44321P02,4558260587,blade,machined_airfoils
999095,44321P02,9649029820,blade,machined_airfoils
999095,44321P02,6029983547,blade,machined_airfoils
999095,44321P02,8355436195,blade,machined_airfoils
999095,44321P02,828859500,blade,machined_airfoils
999095,44321P02,3470369242,blade,machined_airfoils
999095,44321P02,363339709,blade,machined_airfoils
999095,44321P02,1499103340,blade,machined_airfoils
999095,44321P02,8169508780,blade,machined_airfoils
999095,44321P02,7860596618,blade,machined_airfoils
999095,44321P02,4501448446,blade,machined_airfoils
999095,44321P02,2765610768,blade,machined_airfoils
999095,44321P02,3393800602,blade,machined_airfoils
999095,44321P02,8531740599,blade,machined_airfoils
999095,44321P02,8469187197,blade,machined_airfoils
999095,65421P11,7948432670,disk,rotating_parts
999094,54321P01,924723595,shroud,cmc
999094,54321P01,5724334777,shroud,cmc
999094,54321P01,6153174282,shroud,cmc
999094,54321P01,2669378029,shroud,cmc
999094,54321P01,1037891798,shroud,cmc
999094,54321P01,1828714682,shroud,cmc
999094,54321P01,2264706926,shroud,cmc
999094,54321P01,2032297774,shroud,cmc
999094,54321P01,8384560130,shroud,cmc
999094,44321P02,7730744388,blade,machined_airfoils
999094,44321P02,5009700185,blade,machined_airfoils
999094,44321P02,3258605290,blade,machined_airfoils
999094,44321P02,5462660187,blade,machined_airfoils
999094,44321P02,8629227041,blade,machined_airfoils
999094,44321P02,8776716321,blade,machined_airfoils
999094,44321P02,7413097674,blade,machined_airfoils
999094,44321P02,9117966469,blade,machined_airfoils
999094,44321P02,9248779655,blade,machined_airfoils
999094,44321P02,317652894,blade,machined_airfoils
999094,44321P02,5002868720,blade,machined_airfoils
999094,44321P02,1095826077,blade,machined_airfoils
999094,44321P02,5569340144,blade,machined_airfoils
999094,44321P02,6690988753,blade,machined_airfoils
999094,44321P02,6880250348,blade,machined_airfoils
999094,44321P02,3478192786,blade,machined_airfoils
999094,44321P02,4656319590,blade,machined_airfoils
999094,44321P02,8434011607,blade,machined_airfoils
999094,44321P02,9582952987,blade,machined_airfoils
999094,44321P02,9625674682,blade,machined_airfoils
999094,44321P02,3599745042,blade,machined_airfoils
999094,44321P02,8160433014,blade,machined_airfoils
999094,44321P02,1350823066,blade,machined_airfoils
999094,44321P02,9588150268,blade,machined_airfoils
999094,44321P02,83737316,blade,machined_airfoils
999094,44321P02,1221404085,blade,machined_airfoils
999094,44321P02,9669796670,blade,machined_airfoils
999094,44321P02,1616924097,blade,machined_airfoils
999094,44321P02,4551610937,blade,machined_airfoils
999094,44321P02,5253238939,blade,machined_airfoils
999094,44321P02,6673648966,blade,machined_airfoils
999094,44321P02,2140612078,blade,machined_airfoils
999094,44321P02,4675329234,blade,machined_airfoils
999094,44321P02,7647476841,blade,machined_airfoils
999094,44321P02,6736552345,blade,machined_airfoils
999094,44321P02,2061565829,blade,machined_airfoils
999094,44321P02,2092990168,blade,machined_airfoils
999094,44321P02,4992157400,blade,machined_airfoils
999094,44321P02,8153864913,blade,machined_airfoils
999094,44321P02,2731970599,blade,machined_airfoils
999094,65421P11,3573322582,disk,rotating_parts
999075,54321P01,5031656546,shroud,cmc
999075,54321P01,99896836,shroud,cmc
999075,54321P01,4719314910,shroud,cmc
999075,54321P01,533583295,shroud,cmc
999075,54321P01,3570487487,shroud,cmc
999075,54321P01,4261657129,shroud,cmc
999075,54321P01,9928783595,shroud,cmc
999075,54321P01,9588178716,shroud,cmc
999075,54321P01,2152514814,shroud,cmc
999075,44321P02,9181957588,blade,machined_airfoils
999075,44321P02,319513758,blade,machined_airfoils
999075,44321P02,4450417412,blade,machined_airfoils
999075,44321P02,3130402082,blade,machined_airfoils
999075,44321P02,983384637,blade,machined_airfoils
999075,44321P02,1531821455,blade,machined_airfoils
999075,44321P02,315713167,blade,machined_airfoils
999075,44321P02,6610148409,blade,machined_airfoils
999075,44321P02,4511857437,blade,machined_airfoils
999075,44321P02,267818052,blade,machined_airfoils
999075,44321P02,1180943938,blade,machined_airfoils
999075,44321P02,4463435577,blade,machined_airfoils
999075,44321P02,9215436103,blade,machined_airfoils
999075,44321P02,6266299505,blade,machined_airfoils
999075,44321P02,5731828193,blade,machined_airfoils
999075,44321P02,8754887600,blade,machined_airfoils
999075,44321P02,2129401901,blade,machined_airfoils
999075,44321P02,1422676439,blade,machined_airfoils
999075,44321P02,819228667,blade,machined_airfoils
999075,44321P02,3946037101,blade,machined_airfoils
999075,44321P02,4134970883,blade,machined_airfoils
999075,44321P02,3739194785,blade,machined_airfoils
999075,44321P02,1900282801,blade,machined_airfoils
999075,44321P02,9096716130,blade,machined_airfoils
999075,44321P02,8271764287,blade,machined_airfoils
999075,44321P02,6793917412,blade,machined_airfoils
999075,44321P02,2130454135,blade,machined_airfoils
999075,44321P02,3099129635,blade,machined_airfoils
999075,44321P02,6852292050,blade,machined_airfoils
999075,44321P02,4944474071,blade,machined_airfoils
999075,44321P02,1348796069,blade,machined_airfoils
999075,44321P02,2106783127,blade,machined_airfoils
999075,44321P02,7820226275,blade,machined_airfoils
999075,44321P02,8921144419,blade,machined_airfoils
999075,44321P02,2189393955,blade,machined_airfoils
999075,44321P02,2449971686,blade,machined_airfoils
999075,44321P02,98766229,blade,machined_airfoils
999075,44321P02,4756586525,blade,machined_airfoils
999075,44321P02,9440985376,blade,machined_airfoils
999075,44321P02,6862820184,blade,machined_airfoils
999075,65421P11,6342404652,disk,rotating_parts
999152,54321P01,6722290578,shroud,cmc
999152,54321P01,6139685343,shroud,cmc
999152,54321P01,725380358,shroud,cmc
999152,54321P01,4715521478,shroud,cmc
999152,54321P01,6658804599,shroud,cmc
999152,54321P01,3249333547,shroud,cmc
999152,54321P01,126226429,shroud,cmc
999152,54321P01,5874985860,shroud,cmc
999152,54321P01,5433948633,shroud,cmc
999152,54321P01,6596765936,shroud,cmc
999152,54321P01,3594598004,shroud,cmc
999152,54321P01,650324354,shroud,cmc
999152,54321P01,3452521929,shroud,cmc
999152,54321P01,9498304182,shroud,cmc
999152,54321P01,1376224431,shroud,cmc
999152,54321P01,6048250522,shroud,cmc
999152,54321P01,1498223746,shroud,cmc
999152,54321P01,9852355841,shroud,cmc
999152,54321P01,6862657770,shroud,cmc
999152,54321P01,4944255386,shroud,cmc
999152,54321P01,7931152202,shroud,cmc
999152,54321P01,5339559640,shroud,cmc
999152,54321P01,3852287197,shroud,cmc
999152,54321P01,4788981144,shroud,cmc
999152,54321P01,3679981472,shroud,cmc
999152,54321P01,6680113643,shroud,cmc
999152,54321P01,604458671,shroud,cmc
999152,54321P01,5425682689,shroud,cmc
999152,54321P01,5228665695,shroud,cmc
999152,54321P01,7839820632,shroud,cmc
999152,54321P01,8752657402,shroud,cmc
999152,54321P01,175684119,shroud,cmc
999152,54321P01,4757592645,shroud,cmc
999152,54321P01,8179690583,shroud,cmc
999152,54321P01,8014690322,shroud,cmc
999152,54321P01,9089227740,shroud,cmc
999152,54321P01,7613349284,shroud,cmc
999152,54321P01,8339058417,shroud,cmc
999152,54321P01,6192365117,shroud,cmc
999152,54321P01,8192655394,shroud,cmc
999152,54321P01,7546978169,shroud,cmc
999152,54321P01,2458045756,shroud,cmc
999152,54321P01,8209940853,shroud,cmc
999152,54321P01,5112227099,shroud,cmc
999152,54321P01,7567436341,shroud,cmc
999152,54321P01,4515018954,shroud,cmc
999152,54321P01,6626871495,shroud,cmc
999152,54321P01,5611541170,shroud,cmc
999152,54321P01,1648634816,shroud,cmc
999152,54321P01,2906824713,shroud,cmc
999152,54321P01,4105164088,shroud,cmc
999152,54321P01,6459861898,shroud,cmc
999152,54321P01,1835250949,shroud,cmc
999152,54321P01,4370057280,shroud,cmc
999152,54321P01,8990284068,shroud,cmc
999152,54321P01,6015420572,shroud,cmc
999152,54321P01,7164585833,shroud,cmc
999152,54321P01,4979264182,shroud,cmc
999152,54321P01,6567425674,shroud,cmc
999152,54321P01,7395671575,shroud,cmc
999152,44321P02,6014572451,blade,machined_airfoils
999152,44321P02,2755938488,blade,machined_airfoils
999152,44321P02,1351091309,blade,machined_airfoils
999152,44321P02,5866639247,blade,machined_airfoils
999152,44321P02,5666588266,blade,machined_airfoils
999152,44321P02,8577285180,blade,machined_airfoils
999152,44321P02,3171702143,blade,machined_airfoils
999152,44321P02,1120370940,blade,machined_airfoils
999152,44321P02,4584184003,blade,machined_airfoils
999152,44321P02,4820469063,blade,machined_airfoils
999152,44321P02,2112075071,blade,machined_airfoils
999152,44321P02,792873861,blade,machined_airfoils
999152,44321P02,7895547004,blade,machined_airfoils
999152,44321P02,6961370248,blade,machined_airfoils
999152,44321P02,9666410442,blade,machined_airfoils
999152,44321P02,2861419049,blade,machined_airfoils
999152,44321P02,2422644944,blade,machined_airfoils
